Unique ID,ID,Monomer 1,Monomer 2,Orientation,Rot ID,Axis,Angle,Dist.,CCSD(T)/CBS,CCSD(T)/haTZ,CCSD/haTZ,CCSD/CBS,MP2/CBS,MP2/haTZ,MP2/aTZ,MP2/aQZ,HF/haTZ,HF/aTZ,HF/aQZ,SAPT2+/aDZ Elst,SAPT2+/aDZ Exch,SAPT2+ Ind,SAPT2+/aDZ Disp,SAPT2+/aDZ Tot
2992,48,Pyridine,Pyridine,TS,A,z,30,1,-3.11966,-2.9376,-2.43785,-2.61991,-3.66015,-3.47809,-3.51072,-3.59687,-0.11268,-0.11116,-0.11058,-3.19424,4.28021,-0.80608,-3.60817,-3.32828
2993,48,Pyridine,Pyridine,TS,A,z,-30,1.05,-1.87535,-1.76521,-1.38516,-1.4953,-2.3042,-2.19406,-2.22639,-2.27109,0.35042,0.34965,0.35032,-1.01605,1.8746,-0.33361,-2.49845,-1.97352
2994,48,Pyridine,Pyridine,TS,A,z,30,1.05,-2.99495,-2.86281,-2.46884,-2.60098,-3.42375,-3.29161,-3.31843,-3.37822,-0.65918,-0.65681,-0.65421,-2.35748,2.54463,-0.55398,-2.82435,-3.19119
2995,48,Pyridine,Pyridine,TS,A,z,-30,1.1,-1.74338,-1.65849,-1.34519,-1.43008,-2.10067,-2.01578,-2.0418,-2.0755,0.07271,0.07298,0.07376,-0.77019,1.22906,-0.23724,-2.05784,-1.83621
2996,48,Pyridine,Pyridine,TS,A,z,30,1.1,-2.72838,-2.63236,-2.32137,-2.41739,-3.07479,-2.97876,-3.00019,-3.0417,-0.90715,-0.90456,-0.90073,-1.80261,1.50606,-0.38714,-2.22201,-2.90569
2997,48,Pyridine,Pyridine,TS,B,y,-30,0.7,11.47968,12.68385,15.03627,13.8321,8.01291,9.21707,9.10728,8.46453,27.15863,27.15321,27.12934,-22.76819,57.67981,-6.17236,-17.08239,11.65688
2998,48,Pyridine,Pyridine,TS,B,y,30,0.7,11.67003,12.88269,15.25315,14.04048,8.17122,9.38388,9.2737,8.62593,27.45444,27.44888,27.42424,-23.08915,58.37584,-6.24366,-17.18617,11.85685
2999,48,Pyridine,Pyridine,TS,B,y,-30,0.8,1.14213,1.861,3.46338,2.7445,-1.07617,-0.35729,-0.44624,-0.81631,11.52431,11.51781,11.50384,-11.07431,26.80708,-3.04134,-11.39402,1.2974
3000,48,Pyridine,Pyridine,TS,B,y,30,0.8,1.19452,1.91687,3.52867,2.80632,-1.04166,-0.31931,-0.40829,-0.78057,11.63011,11.62358,11.60909,-11.19323,27.05575,-3.06252,-11.44343,1.35657
3001,48,Pyridine,Pyridine,TS,B,y,-30,0.9,-2.50759,-2.07532,-0.97841,-1.41068,-3.9549,-3.52263,-3.59378,-3.80519,4.38348,4.3778,4.37154,-5.54126,12.17076,-1.51483,-7.65365,-2.53898
3002,48,Pyridine,Pyridine,TS,B,y,30,0.9,-2.49591,-2.06287,-0.96118,-1.39422,-3.95369,-3.52066,-3.59155,-3.80365,4.4199,4.41434,4.40785,-5.58173,12.2511,-1.51963,-7.67523,-2.5255
3003,48,Pyridine,Pyridine,TS,B,y,-30,0.95,-3.12143,-2.78577,-1.87744,-2.21309,-4.30138,-3.96573,-4.02765,-4.18743,2.50002,2.49577,2.49214,-3.9893,8.1385,-1.07821,-6.28721,-3.21623
3004,48,Pyridine,Pyridine,TS,B,y,30,0.95,-3.11564,-2.7799,-1.86823,-2.20397,-4.3038,-3.96805,-4.02952,-4.18967,2.52189,2.5178,2.51403,-4.01133,8.18168,-1.07979,-6.30049,-3.20992
3005,48,Pyridine,Pyridine,TS,B,y,-30,1,-3.31356,-3.0533,-2.30074,-2.56099,-4.28228,-4.02202,-4.07445,-4.19528,1.27746,1.27506,1.27344,-2.91815,5.41796,-0.77388,-5.17352,-3.44759
3006,48,Pyridine,Pyridine,TS,B,y,30,1,-3.30962,-3.04963,-2.29479,-2.55478,-4.28466,-4.02467,-4.07657,-4.19759,1.2914,1.28919,1.28749,-2.9289,5.43982,-0.77377,-5.181,-3.44386
3007,48,Pyridine,Pyridine,TS,B,y,-30,1.05,-3.25621,-3.05485,-2.43094,-2.6323,-4.05734,-3.85598,-3.89931,-3.99069,0.49881,0.49825,0.49821,-2.17599,3.59245,-0.56117,-4.26564,-3.41034
3008,48,Pyridine,Pyridine,TS,B,y,30,1.05,-3.25193,-3.05124,-2.42583,-2.62652,-4.05808,-3.85739,-3.90018,-3.9915,0.50866,0.50827,0.50818,-2.17993,3.60242,-0.56028,-4.26904,-3.40683
3009,48,Pyridine,Pyridine,TS,B,y,-30,1.1,-3.0612,-2.906,-2.3883,-2.54351,-3.72861,-3.57341,-3.60873,-3.67752,0.01542,0.01632,0.01754,-1.65885,2.37352,-0.41175,-3.5253,-3.22239
3010,48,Pyridine,Pyridine,TS,B,y,30,1.1,-3.05599,-2.90153,-2.3829,-2.53735,-3.72733,-3.57287,-3.60775,-3.67636,0.02333,0.02433,0.02555,-1.65874,2.37715,-0.41058,-3.52599,-3.21816
3011,48,Pyridine,Pyridine,TS,B,z,-30,0.7,29.26256,30.66502,33.23502,31.83256,25.60941,27.01187,26.92657,26.13713,45.53078,45.52238,45.45611,-39.00793,107.00386,-21.9525,-19.20328,26.84015
3012,48,Pyridine,Pyridine,TS,B,z,30,0.7,5.93121,6.76164,8.49981,7.66939,3.39407,4.2245,4.12505,3.70593,17.61958,17.62343,17.63168,-13.1385,35.8827,-4.2011,-12.97118,5.57192
3013,48,Pyridine,Pyridine,TS,B,z,-30,0.8,5.60754,6.29424,7.69461,7.0079,3.75588,4.44259,4.37768,4.01245,14.42668,14.41985,14.40621,-14.58557,36.73332,-6.58116,-10.06423,5.50236
3014,48,Pyridine,Pyridine,TS,B,z,30,0.8,0.04595,0.58076,1.82159,1.28678,-1.66599,-1.13118,-1.2163,-1.4733,8.16587,8.16582,8.17287,-7.02517,18.37237,-2.33311,-9.07829,-0.06419
3015,48,Pyridine,Pyridine,TS,B,z,-30,0.9,-1.23027,-0.89359,-0.09624,-0.43291,-2.1954,-1.85872,-1.90942,-2.07765,3.64597,3.64174,3.63488,-5.58598,12.00761,-2.0998,-5.5693,-1.24748
3016,48,Pyridine,Pyridine,TS,B,z,30,0.9,-2.245,-1.89378,-1.00884,-1.36006,-3.40799,-3.05676,-3.13146,-3.28956,3.39286,3.3884,3.39259,-3.82289,9.13238,-1.28313,-6.37189,-2.34553
3017,48,Pyridine,Pyridine,TS,B,z,-30,0.95,-2.17119,-1.93443,-1.32881,-1.56558,-2.88562,-2.64886,-2.69185,-2.80597,1.4747,1.47216,1.46721,-3.58631,6.76202,-1.22225,-4.20155,-2.24809
3018,48,Pyridine,Pyridine,TS,B,z,30,0.95,-2.66941,-2.38469,-1.63768,-1.9224,-3.63311,-3.34839,-3.41706,-3.54059,2.02821,2.02269,2.02594,-2.86239,6.37581,-0.95313,-5.34269,-2.7824
3019,48,Pyridine,Pyridine,TS,B,z,-30,1,-2.41757,-2.25172,-1.79036,-1.9562,-2.95769,-2.79184,-2.8269,-2.90349,0.31889,0.3179,0.31559,-2.3894,3.77708,-0.72869,-3.19227,-2.53329
3020,48,Pyridine,Pyridine,TS,B,z,30,1,-2.82104,-2.58971,-1.95924,-2.19056,-3.62326,-3.39193,-3.45376,-3.55066,1.095,1.08952,1.09209,-2.17468,4.42574,-0.71054,-4.48432,-2.9438
3021,48,Pyridine,Pyridine,TS,B,z,-30,1.05,-2.32401,-2.20812,-1.85556,-1.97145,-2.74133,-2.62544,-2.65278,-2.70404,-0.26033,-0.26004,-0.26021,-1.66195,2.09637,-0.44639,-2.44049,-2.45247
3022,48,Pyridine,Pyridine,TS,B,z,30,1.05,-2.79864,-2.61152,-2.0794,-2.26652,-3.46996,-3.28284,-3.33681,-3.41292,0.46708,0.46262,0.46468,-1.6819,3.0566,-0.53236,-3.76815,-2.92581
3023,48,Pyridine,Pyridine,TS,B,z,-30,1.1,-2.08656,-2.0056,-1.73515,-1.81611,-2.41559,-2.33464,-2.35507,-2.38954,-0.52113,-0.51997,-0.51874,-1.20919,1.15745,-0.28149,-1.87767,-2.2109
3024,48,Pyridine,Pyridine,TS,B,z,30,1.1,-2.67255,-2.52148,-2.07227,-2.22334,-3.23764,-3.08657,-3.1323,-3.19248,0.05311,0.05028,0.05198,-1.3277,2.10152,-0.4013,-3.17193,-2.79941
3025,49,Benzene,Pyridine,TS,,,,0.7,7.11791,8.07375,10.06651,9.11067,4.26749,5.22333,5.1107,4.62547,20.60227,20.60257,20.6079,-15.59894,42.07837,-4.73933,-14.7058,7.03431
3026,49,Benzene,Pyridine,TS,,,,0.8,0.08185,0.696,2.12037,1.50622,-1.84909,-1.23494,-1.33139,-1.629,9.43286,9.42847,9.43246,-8.35513,21.41584,-2.66406,-10.28594,0.11071
3027,49,Benzene,Pyridine,TS,,,,0.9,-2.62649,-2.22456,-1.20885,-1.61077,-3.94483,-3.54291,-3.62714,-3.81028,3.84557,3.83742,3.83867,-4.58421,10.60831,-1.4857,-7.21254,-2.67414
3028,49,Benzene,Pyridine,TS,,,,0.95,-3.12372,-2.79772,-1.9408,-2.2668,-4.2188,-3.89281,-3.96983,-4.11358,2.25911,2.25081,2.25126,-3.45182,7.39915,-1.11222,-6.04556,-3.21044
3029,49,Benzene,Pyridine,TS,,,,1,-3.29807,-3.03406,-2.31142,-2.57543,-4.21174,-3.94773,-4.01636,-4.12928,1.17912,1.17193,1.17201,-2.63871,5.13387,-0.83614,-5.07055,-3.41153
3030,49,Benzene,Pyridine,TS,,,,1.05,-3.26869,-3.05571,-2.44645,-2.65943,-4.0348,-3.82182,-3.8814,-3.97007,0.45627,0.45106,0.4511,-2.0538,3.54574,-0.63217,-4.25798,-3.39821
3031,49,Benzene,Pyridine,TS,,,,1.1,-3.11797,-2.94694,-2.43325,-2.60428,-3.76384,-3.5928,-3.64319,-3.71282,-0.01701,-0.01991,-0.01964,-1.63143,2.439,-0.48122,-3.58053,-3.25418
3032,49,Benzene,Pyridine,TS,A,y,-30,0.7,7.29914,8.08759,9.78199,8.99354,5.10795,5.8964,5.7987,5.3991,18.41982,18.41503,18.41442,-14.3596,38.25208,-4.65125,-12.00659,7.23464
3033,49,Benzene,Pyridine,TS,A,y,30,0.7,7.28526,8.07085,9.75972,8.97413,5.11588,5.90147,5.80349,5.40585,18.3711,18.36645,18.36619,-14.20675,38.10799,-4.7132,-11.97317,7.21487
3034,49,Benzene,Pyridine,TS,A,y,-30,0.8,0.40416,0.86739,1.99209,1.52885,-0.96265,-0.49942,-0.57492,-0.79888,7.5635,7.55918,7.55965,-6.92697,17.41687,-2.26831,-7.771,0.45059
3035,49,Benzene,Pyridine,TS,A,y,30,0.8,0.39776,0.85935,1.9818,1.52021,-0.95379,-0.4922,-0.56857,-0.79094,7.53948,7.53509,7.53588,-6.86124,17.35925,-2.30241,-7.75157,0.44402
3036,49,Benzene,Pyridine,TS,A,y,-30,0.9,-1.92847,-1.65323,-0.90669,-1.18194,-2.79717,-2.52193,-2.57968,-2.70543,2.67479,2.67161,2.67158,-3.46191,7.68715,-1.09945,-5.0733,-1.9475
3037,49,Benzene,Pyridine,TS,A,y,30,0.9,-1.92758,-1.65341,-0.90788,-1.18205,-2.78521,-2.51104,-2.56969,-2.69429,2.66645,2.66312,2.66311,-3.42914,7.66027,-1.11619,-5.05998,-1.94504
3038,49,Benzene,Pyridine,TS,A,y,-30,0.95,-2.28052,-2.06835,-1.46015,-1.67232,-2.97998,-2.76781,-2.81743,-2.9113,1.41211,1.40985,1.4101,-2.50657,5.05672,-0.76887,-4.11107,-2.3298
3039,49,Benzene,Pyridine,TS,A,y,30,0.95,-2.27697,-2.0655,-1.45803,-1.6695,-2.967,-2.75554,-2.80587,-2.89896,1.40907,1.40666,1.40683,-2.48182,5.03768,-0.78042,-4.0999,-2.32446
3040,49,Benzene,Pyridine,TS,A,y,-30,1,-2.35622,-2.19337,-1.69773,-1.86058,-2.92382,-2.76098,-2.80274,-2.87242,0.60822,0.60711,0.60787,-1.85391,3.3082,-0.54133,-3.34016,-2.42721
3041,49,Benzene,Pyridine,TS,A,y,30,1,-2.35078,-2.18818,-1.69306,-1.85566,-2.91031,-2.74771,-2.79006,-2.85934,0.60915,0.60794,0.60851,-1.83437,3.29464,-0.54927,-3.33071,-2.41971
3042,49,Benzene,Pyridine,TS,A,y,-30,1.05,-2.27385,-2.14929,-1.74507,-1.86963,-2.73831,-2.61375,-2.64786,-2.69959,0.1094,0.10952,0.11086,-1.4052,2.15415,-0.38465,-2.72082,-2.35651
3043,49,Benzene,Pyridine,TS,A,y,30,1.05,-2.26686,-2.14235,-1.73853,-1.86303,-2.72441,-2.5999,-2.63459,-2.68605,0.11327,0.11331,0.11441,-1.38911,2.14452,-0.39011,-2.71274,-2.34745
3044,49,Benzene,Pyridine,TS,A,y,-30,1.1,-2.10875,-2.01395,-1.68391,-1.77871,-2.492,-2.3972,-2.42444,-2.4627,-0.18911,-0.18789,-0.18599,-1.09373,1.39715,-0.27636,-2.22319,-2.19613
3045,49,Benzene,Pyridine,TS,A,y,30,1.1,-2.1003,-2.00585,-1.6761,-1.77055,-2.47777,-2.38332,-2.41095,-2.44889,-0.18314,-0.182,-0.18036,-1.08002,1.39038,-0.28014,-2.21636,-2.18614
3046,49,Benzene,Pyridine,TS,A,z,-30,0.7,10.98851,11.95144,13.86307,12.90014,8.66832,9.63125,9.51719,9.02188,24.11478,24.10671,24.0959,-16.59281,46.25482,-4.31178,-14.04158,11.30866
3047,49,Benzene,Pyridine,TS,A,z,30,0.7,5.79808,6.45412,7.8733,7.21726,3.93957,4.59561,4.50764,4.18208,14.97782,14.97498,14.98175,-11.53791,31.70893,-4.62757,-10.14119,5.40226
3048,49,Benzene,Pyridine,TS,A,z,-30,0.8,1.2932,1.83327,3.08562,2.54554,-0.0965,0.44357,0.35945,0.09334,9.5529,9.54625,9.54029,-7.36813,19.82312,-2.06372,-8.85507,1.5362
3049,49,Benzene,Pyridine,TS,A,z,30,0.8,0.23068,0.62357,1.57978,1.18689,-0.9434,-0.55051,-0.61877,-0.80417,6.22879,6.22543,6.23081,-5.81965,14.90055,-2.31602,-6.6363,0.12857
3050,49,Benzene,Pyridine,TS,A,z,-30,0.9,-1.81516,-1.51035,-0.68901,-0.99382,-2.67315,-2.36834,-2.43026,-2.57189,3.38435,3.38005,3.37719,-3.39234,8.2534,-0.98151,-5.63387,-1.75432
3051,49,Benzene,Pyridine,TS,A,z,30,0.9,-1.722,-1.48572,-0.8441,-1.08038,-2.47173,-2.23544,-2.28671,-2.39308,2.18377,2.18047,2.18188,-3.01229,6.7327,-1.14036,-4.37082,-1.79077
3052,49,Benzene,Pyridine,TS,A,z,-30,0.95,-2.27143,-2.04221,-1.3772,-1.60642,-2.95509,-2.72587,-2.77849,-2.88127,1.85783,1.85501,1.8534,-2.35919,5.27809,-0.68149,-4.51106,-2.27364
3053,49,Benzene,Pyridine,TS,A,z,30,0.95,-2.02652,-1.8436,-1.31861,-1.50153,-2.63086,-2.44794,-2.49174,-2.57183,1.12405,1.12119,1.12199,-2.21485,4.47125,-0.80086,-3.55729,-2.10175
3054,49,Benzene,Pyridine,TS,A,z,-30,1,-2.37727,-2.20478,-1.66629,-1.83878,-2.92758,-2.75508,-2.79908,-2.87357,0.90624,0.90501,0.90452,-1.67879,3.359,-0.47763,-3.62258,-2.41999
3055,49,Benzene,Pyridine,TS,A,z,30,1,-2.09611,-1.95504,-1.5256,-1.66667,-2.58702,-2.44595,-2.48278,-2.54274,0.44609,0.444,0.44471,-1.66153,2.9501,-0.56472,-2.90128,-2.17743
3056,49,Benzene,Pyridine,TS,A,z,-30,1.05,-2.29088,-2.16136,-1.72509,-1.85461,-2.73839,-2.60887,-2.64516,-2.69884,0.32458,0.32483,0.32533,-1.22826,2.12908,-0.33881,-2.91834,-2.35632
3057,49,Benzene,Pyridine,TS,A,z,30,1.05,-2.02862,-1.91991,-1.56856,-1.67728,-2.4307,-2.32198,-2.35246,-2.39735,0.02489,0.02385,0.02466,-1.27546,1.93576,-0.40078,-2.37174,-2.11222
3058,49,Benzene,Pyridine,TS,A,z,-30,1.1,-2.10956,-2.01253,-1.65869,-1.75573,-2.47709,-2.38005,-2.40945,-2.44799,-0.02137,-0.02001,-0.01867,-0.92747,1.3452,-0.24368,-2.35988,-2.18583
3059,49,Benzene,Pyridine,TS,A,z,30,1.1,-1.8876,-1.80408,-1.51641,-1.59994,-2.21989,-2.13636,-2.16102,-2.19465,-0.22625,-0.22615,-0.2252,-1.00355,1.26441,-0.28688,-1.9443,-1.97032
3060,49,Benzene,Pyridine,TS,B,y,-30,0.7,8.29777,9.32768,11.50025,10.47033,5.1124,6.14232,6.02543,5.49686,22.83211,22.83107,22.82936,-18.05913,47.13333,-5.03721,-15.68024,8.35676
3061,49,Benzene,Pyridine,TS,B,y,30,0.7,8.16557,9.18355,11.3249,10.30693,5.05372,6.0717,5.95535,5.43355,22.52852,22.52758,22.52629,-17.62365,46.30907,-4.94624,-15.50771,8.23146
3062,49,Benzene,Pyridine,TS,B,y,-30,0.8,0.4659,1.11402,2.64651,1.99838,-1.68434,-1.03622,-1.13365,-1.45286,10.43409,10.42909,10.42711,-9.32144,23.45379,-2.72842,-10.84091,0.56302
3063,49,Benzene,Pyridine,TS,B,y,30,0.8,0.4163,1.05808,2.5696,1.92783,-1.6808,-1.03903,-1.13626,-1.45179,10.26793,10.26275,10.26105,-9.12064,23.04556,-2.68554,-10.72262,0.51677
3064,49,Benzene,Pyridine,TS,B,y,-30,0.9,-2.49411,-2.08147,-1.00028,-1.41293,-3.95945,-3.54681,-3.62767,-3.82034,4.33256,4.32565,4.32361,-4.9162,11.39627,-1.47834,-7.52507,-2.52334
3065,49,Benzene,Pyridine,TS,B,y,30,0.9,-2.50934,-2.09936,-1.03273,-1.4427,-3.93642,-3.52644,-3.60789,-3.79861,4.23761,4.23022,4.22835,-4.82987,11.19487,-1.45691,-7.44219,-2.53409
3066,49,Benzene,Pyridine,TS,B,y,-30,0.95,-3.03121,-2.70128,-1.7933,-2.12323,-4.24763,-3.9177,-3.99,-4.13968,2.61886,2.61229,2.61054,-3.62212,7.88049,-1.09276,-6.27868,-3.11308
3067,49,Benzene,Pyridine,TS,B,y,30,0.95,-3.03858,-2.71019,-1.81446,-2.14286,-4.22256,-3.89416,-3.96737,-4.11559,2.54509,2.53799,2.53637,-3.56853,7.73946,-1.07751,-6.20877,-3.11536
3068,49,Benzene,Pyridine,TS,B,y,-30,1,-3.2198,-2.95631,-2.19377,-2.45727,-4.23407,-3.97057,-4.0338,-4.15012,1.45845,1.45304,1.45174,-2.70483,5.42333,-0.81197,-5.24409,-3.33756
3069,49,Benzene,Pyridine,TS,B,y,30,1,-3.22276,-2.96015,-2.20802,-2.47063,-4.2095,-3.94689,-4.01112,-4.12632,1.39975,1.39386,1.39266,-2.67397,5.32486,-0.80111,-5.18538,-3.3356
3070,49,Benzene,Pyridine,TS,B,y,-30,1.05,-3.19158,-2.98202,-2.34151,-2.55107,-4.04141,-3.83185,-3.88597,-3.97612,0.6845,0.68078,0.68009,-2.05354,3.71598,-0.6075,-4.38563,-3.33069
3071,49,Benzene,Pyridine,TS,B,y,30,1.05,-3.19263,-2.98336,-2.35173,-2.56101,-4.01919,-3.80991,-3.86484,-3.95433,0.63655,0.63249,0.63187,-2.03837,3.64753,-0.59975,-4.33592,-3.32651
3072,49,Benzene,Pyridine,TS,B,y,-30,1.1,-3.03673,-2.8706,-2.33237,-2.4985,-3.75242,-3.58628,-3.63142,-3.70135,0.17816,0.1763,0.17635,-1.58976,2.53601,-0.4583,-3.67258,-3.18463
3073,49,Benzene,Pyridine,TS,B,y,30,1.1,-3.03704,-2.87104,-2.34041,-2.50641,-3.73301,-3.56701,-3.61301,-3.68235,0.13796,0.13591,0.13599,-1.58537,2.48861,-0.45273,-3.63023,-3.17972
3074,49,Benzene,Pyridine,TS,B,z,-30,0.7,6.09793,6.96499,8.76759,7.90053,3.44093,4.30799,4.19975,3.76611,18.29147,18.29341,18.30539,-14.15645,37.94772,-4.54323,-13.48329,5.76475
3075,49,Benzene,Pyridine,TS,B,z,30,0.7,12.99274,13.9613,15.95495,14.98639,10.45473,11.4233,11.31646,10.81128,26.31894,26.3108,26.29421,-17.68585,50.59227,-5.58548,-14.25226,13.06867
3076,49,Benzene,Pyridine,TS,B,z,-30,0.8,-0.08325,0.48147,1.77432,1.20959,-1.89586,-1.33113,-1.42343,-1.69242,8.4212,8.41917,8.42896,-7.77787,19.72377,-2.61753,-9.5018,-0.17343
3077,49,Benzene,Pyridine,TS,B,z,30,0.8,2.10089,2.6235,3.89755,3.37494,0.57652,1.09913,1.02028,0.76258,10.29254,10.28568,10.28296,-7.70641,21.22401,-2.49822,-8.72108,2.29831
3078,49,Benzene,Pyridine,TS,B,z,-30,0.9,-2.52229,-2.14725,-1.22105,-1.59609,-3.76568,-3.39063,-3.47185,-3.63937,3.40312,3.39648,3.40205,-4.36814,9.9611,-1.49371,-6.71245,-2.6132
3079,49,Benzene,Pyridine,TS,B,z,30,0.9,-1.49758,-1.21321,-0.40308,-0.68745,-2.43496,-2.15059,-2.20911,-2.33994,3.5136,3.50969,3.50909,-3.48209,8.53013,-1.10822,-5.3966,-1.45678
3080,49,Benzene,Pyridine,TS,B,z,-30,0.95,-2.98241,-2.67532,-1.89176,-2.19885,-4.01678,-3.70969,-3.78503,-3.91729,1.96386,1.956,1.96009,-3.32638,7.01153,-1.13017,-5.64711,-3.09213
3081,49,Benzene,Pyridine,TS,B,z,30,0.95,-2.06191,-1.85128,-1.20648,-1.41711,-2.80606,-2.59543,-2.64561,-2.7383,1.85646,1.85387,1.85403,-2.41394,5.33321,-0.74298,-4.26348,-2.08719
3082,49,Benzene,Pyridine,TS,B,z,-30,1,-3.15022,-2.89887,-2.23611,-2.48745,-4.01429,-3.76294,-3.83141,-3.93587,0.97951,0.9716,0.9746,-2.5707,4.90806,-0.85798,-4.75441,-3.27502
3083,49,Benzene,Pyridine,TS,B,z,30,1,-2.22801,-2.07191,-1.55902,-1.71512,-2.82437,-2.66827,-2.71072,-2.77604,0.83833,0.83687,0.83778,-1.72405,3.30883,-0.5029,-3.37936,-2.29749
3084,49,Benzene,Pyridine,TS,B,z,-30,1.05,-3.13067,-2.92544,-2.36487,-2.5701,-3.85572,-3.65049,-3.71126,-3.79385,0.31856,0.31169,0.31389,-2.02143,3.41892,-0.65429,-4.00731,-3.26411
3085,49,Benzene,Pyridine,TS,B,z,30,1.05,-2.17511,-2.05918,-1.65112,-1.76705,-2.65771,-2.54178,-2.57675,-2.62293,0.22887,0.22845,0.22994,-1.27506,2.03966,-0.34466,-2.68809,-2.26815
3086,49,Benzene,Pyridine,TS,B,z,-30,1.1,-2.99754,-2.83038,-2.35617,-2.52332,-3.60913,-3.44197,-3.4943,-3.56,-0.11478,-0.11987,-0.11824,-1.62049,2.37144,-0.50165,-3.38166,-3.13236
3087,49,Benzene,Pyridine,TS,B,z,30,1.1,-2.01284,-1.92673,-1.60173,-1.68784,-2.4072,-2.32109,-2.34893,-2.38181,-0.12313,-0.12261,-0.1207,-0.97905,1.25057,-0.23956,-2.14614,-2.11417
3088,50,Benzene,Ethyne,CH - pi,,,,0.7,5.18954,5.97799,7.23558,6.44714,3.18096,3.96941,3.87247,3.48241,13.92757,13.92448,13.94752,-9.91002,30.17334,-5.18934,-9.83974,5.23425
3089,50,Benzene,Ethyne,CH - pi,,,,0.8,-0.25777,0.25947,1.14327,0.62603,-1.60612,-1.08888,-1.17515,-1.41677,5.70955,5.70092,5.71877,-5.63758,15.37891,-2.95687,-6.81198,-0.02752
3090,50,Benzene,Ethyne,CH - pi,,,,0.9,-2.35707,-2.00843,-1.39023,-1.73888,-3.26749,-2.91884,-2.99867,-3.1496,1.69942,1.6839,1.69452,-3.39646,7.60404,-1.66183,-4.72442,-2.17866
3091,50,Benzene,Ethyne,CH - pi,,,,0.95,-2.73531,-2.44727,-1.93114,-2.21918,-3.48708,-3.19904,-3.27446,-3.3941,0.60437,0.58731,0.59508,-2.71122,5.29465,-1.24543,-3.93604,-2.59804
3092,50,Benzene,Ethyne,CH - pi,,,,1,-2.85871,-2.62088,-2.19039,-2.42823,-3.48223,-3.24439,-3.31361,-3.40882,-0.11199,-0.12854,-0.12314,-2.20822,3.66627,-0.93522,-3.28202,-2.7592
3093,50,Benzene,Ethyne,CH - pi,,,,1.05,-2.82093,-2.62522,-2.26646,-2.46217,-3.34065,-3.14494,-3.20646,-3.28258,-0.56416,-0.57838,-0.57492,-1.83473,2.52654,-0.70463,-2.73973,-2.75255
3094,50,Benzene,Ethyne,CH - pi,,,,1.1,-2.68708,-2.52677,-2.22796,-2.38827,-3.12262,-2.96232,-3.0153,-3.07649,-0.83443,-0.84522,-0.84319,-1.55352,1.73397,-0.53324,-2.29027,-2.64306
3095,50,Benzene,Ethyne,CH - pi,A,y,-30,0.7,6.20265,6.87424,7.98891,7.31731,4.64129,5.31288,5.23118,4.89349,13.60363,13.59562,13.60355,-10.57469,30.20926,-5.14613,-8.19676,6.29169
3096,50,Benzene,Ethyne,CH - pi,A,y,30,0.7,6.18013,6.85074,7.96442,7.29381,4.62019,5.29081,5.20897,4.87204,13.57139,13.56341,13.57161,-10.54324,30.16404,-5.16568,-8.19103,6.26409
3097,50,Benzene,Ethyne,CH - pi,A,y,-30,0.8,0.33895,0.74181,1.46682,1.06396,-0.62886,-0.226,-0.29165,-0.48366,5.00948,5.00158,5.00854,-5.49037,13.85194,-2.57518,-5.2217,0.56469
3098,50,Benzene,Ethyne,CH - pi,A,y,30,0.8,0.33176,0.73424,1.45923,1.05675,-0.63577,-0.23329,-0.29916,-0.49072,4.99964,4.99171,4.99891,-5.48268,13.84774,-2.58804,-5.22066,0.55635
3099,50,Benzene,Ethyne,CH - pi,A,y,-30,0.9,-1.68316,-1.44005,-0.97003,-1.21315,-2.29154,-2.04843,-2.09917,-2.20917,1.24278,1.2367,1.23958,-3.04481,6.14337,-1.27144,-3.35356,-1.52645
3100,50,Benzene,Ethyne,CH - pi,A,y,30,0.9,-1.68637,-1.44324,-0.97292,-1.21605,-2.29482,-2.05169,-2.10263,-2.21248,1.24002,1.23388,1.23685,-3.04383,6.14803,-1.27905,-3.35505,-1.5299
3101,50,Benzene,Ethyne,CH - pi,A,y,-30,0.95,-1.99463,-1.80569,-1.42789,-1.61682,-2.48128,-2.29234,-2.33608,-2.41926,0.31625,0.31143,0.31325,-2.34163,4.04956,-0.89436,-2.69623,-1.88266
3102,50,Benzene,Ethyne,CH - pi,A,y,30,0.95,-1.99721,-1.80819,-1.43003,-1.61905,-2.48397,-2.29495,-2.33895,-2.422,0.3148,0.3099,0.31176,-2.34171,4.05466,-0.9001,-2.69804,-1.8852
3103,50,Benzene,Ethyne,CH - pi,A,y,-30,1,-2.06566,-1.91916,-1.61573,-1.76222,-2.4578,-2.31131,-2.34832,-2.41101,-0.24244,-0.24578,-0.24436,-1.84239,2.6549,-0.63156,-2.17313,-1.99218
3104,50,Benzene,Ethyne,CH - pi,A,y,30,1,-2.06793,-1.92132,-1.61752,-1.76413,-2.46021,-2.3136,-2.35083,-2.41346,-0.24324,-0.24666,-0.24523,-1.84293,2.65953,-0.63587,-2.17508,-1.99435
3105,50,Benzene,Ethyne,CH - pi,A,y,-30,1.05,-1.9975,-1.88442,-1.64082,-1.7539,-2.31602,-2.20295,-2.23348,-2.28058,-0.56,-0.56169,-0.56021,-1.48216,1.73291,-0.44862,-1.7563,-1.95417
